,protein_id,monoisotopic_mass,mean,standard_deviation,pvalue,chi_square
1519,sp|P56557|TM50B_HUMAN,17923.826948377497,17935.325556932927,3.635572750976858,0.0,4.9418580227928495e+30
1520,sp|Q9Y4G6|TLN2_HUMAN,271443.3986533894,271591.91107095586,10.307902293243442,1.0,1.3121461034516502e-06
1521,sp|Q4KMG9|TM52B_HUMAN,19988.93960492669,20001.584610184134,3.844758577635258,0.0,7.630706982878514e+25
1522,sp|Q9BZW4|TM6S2_HUMAN,42525.73337936238,42553.51259315631,5.622367864715559,1.0,0.011964177150923034
1523,sp|O14657|TOR1B_HUMAN,37954.817072064274,37978.290074086515,5.125031686013551,1.0,0.014359130904904267
1524,sp|P19237|TNNI1_HUMAN,21678.557913591485,21691.873536265903,3.918562282232918,0.0,1.803982765190509e+22
1525,sp|Q9NUR3|TM74B_HUMAN,27534.06950405836,27550.819199388006,4.3661718732064925,0.0,138830329.6469481
1526,sp|P07204|TRBM_HUMAN,60289.18458186648,60328.78882312744,6.872429125246284,1.0,0.008762176911749485
1527,sp|Q9NS93|TM7S3_HUMAN,64125.157501426074,64165.58439426478,6.72242018568968,1.0,0.007741294799916099
1528,sp|P00750|TPA_HUMAN,62875.929512021394,62916.37746224121,6.878710956700583,1.0,0.008332913896820707
1529,sp|Q15633|TRBP2_HUMAN,39014.664460450265,39038.71703899157,5.260093931416566,1.0,0.01460593759148295
1530,sp|Q8N2E6|TOR2X_HUMAN,26244.890619048634,26261.25143354273,4.290398974898358,0.0,1390263670.6300042
1531,sp|Q8NBN3|TM87A_HUMAN,63388.92238882085,63429.16611023744,6.738220003886176,1.0,0.00790464634705049
1532,sp|Q99961|SH3G1_HUMAN,41464.04341441467,41489.29317411914,5.349062579603339,1.0,0.013358482773691798
1533,sp|Q9BRT9|SLD5_HUMAN,26030.280405821675,26046.332879965037,4.287189972388053,0.0,19536031370.844357
1534,sp|Q5TYX0|PRAM5_HUMAN,54849.41195895209,54885.33935193461,6.478380599110533,1.0,0.009425775602741953
1535,sp|P29350|PTN6_HUMAN,67519.05668827242,67560.22922426894,6.798732195211364,1.0,0.007677566525293996
1536,sp|P23468|PTPRD_HUMAN,214624.83194669554,214751.24706154363,10.243158049291118,1.0,1.2017069822080208e-05
1537,sp|P61254|RL26_HUMAN,17247.53236856061,17257.754279009787,3.3816952536871168,0.0,1.0191583247531785e+35
1538,sp|Q9P1U0|RPA12_HUMAN,13894.255887900405,13903.305033419521,3.3421523233634653,0.0,2.369146498533678e+43
1539,sp|O60930|RNH1_HUMAN,32043.99945955713,32063.653198800162,4.720800086883386,1.0,19.795254181293657
1540,sp|Q8IVM8|S22A9_HUMAN,62128.2147430436,62168.438979943276,6.7880862695882564,1.0,0.008095688544630714
1541,sp|P09001|RM03_HUMAN,38608.07353391069,38631.96728142306,5.1762616455345,1.0,0.013987866913475058
1542,sp|P55735|SEC13_HUMAN,35518.114528380065,35539.919652738994,4.98207830935158,1.0,0.033807812663604164
1543,sp|Q8TDP1|RNH2C_HUMAN,17829.031569205985,17839.697935676908,3.475981069730923,0.0,9.1910281723824e+34
1544,sp|Q9BYD6|RM01_HUMAN,36885.40601067776,36908.08174770573,5.0590910877182065,1.0,0.016688400785955286
1545,sp|Q9BYD1|RM13_HUMAN,20678.682547286393,20691.480931648548,3.8075731214650492,0.0,6.563974833633105e+25
1546,sp|Q9H4P4|RNF41_HUMAN,35881.7128422196,35904.59494111218,5.183991359614595,1.0,0.017102159539865464
1547,sp|Q9Y252|RNF6_HUMAN,78044.5427466948,78090.23216424687,7.152746410040032,1.0,0.006864581302054232
1548,sp|P78317|RNF4_HUMAN,21305.559742891077,21318.42440846958,3.8708640629922555,0.0,8.889011516046566e+24
1549,sp|Q9H9J2|RM44_HUMAN,37511.711726904745,37534.73660455588,5.0854017191106715,1.0,0.01528549090151858
1550,sp|Q5VZ18|SHE_HUMAN,53917.29498927215,53949.52853002042,6.007695918532317,1.0,0.009964080277004725
1551,sp|Q9NUL5|SHFL_HUMAN,33089.155820691674,33109.6615945052,4.8722842887505875,1.0,0.8476043854898072
1552,sp|O14508|SOCS2_HUMAN,22158.32950463588,22171.867364879523,3.9242916633453224,0.0,3.261406153963218e+21
1553,sp|Q14683|SMC1A_HUMAN,143144.1178949904,143231.24597448471,9.757590253046287,1.0,0.0010375487900035302
1554,sp|Q9NQG5|RPR1B_HUMAN,36877.185708419376,36899.07859635248,4.937188162358637,1.0,0.030061681198764605
1555,sp|A4FU49|SH321_HUMAN,70476.01839058619,70518.22010004315,6.870624361334857,1.0,0.007449889268075022
1556,sp|P62266|RS23_HUMAN,15797.717254019699,15807.11287131441,3.244292134066352,0.0,3.0469680609187227e+38
1557,sp|Q9Y6M7|S4A7_HUMAN,135957.42502513397,136042.45631874414,9.67997855098971,1.0,0.0012401016571049498
1558,sp|Q8N228|SCML4_HUMAN,44994.18327234387,45021.99886804613,5.628241760882924,1.0,0.012026919013524947
1559,sp|Q6UXD7|S49A3_HUMAN,58388.98533382594,58426.39107621689,6.5572456543372635,1.0,0.008816355298928387
1560,sp|Q6SPF0|SAMD1_HUMAN,56017.66042256519,56050.99215163087,6.086428196564576,1.0,0.009469725022439056
1561,sp|P31213|S5A2_HUMAN,28374.93179627796,28392.770251774877,4.452660778415677,0.0,102865.76025053317
1562,sp|Q70HW3|SAMC_HUMAN,29335.320321731946,29353.279376143357,4.465999328546872,0.0,80901.02034865954
1563,sp|P46059|S15A1_HUMAN,78754.47923358616,78804.92335427122,7.57091280342649,1.0,0.006293381619886889
1564,sp|Q86VD7|S2542_HUMAN,35386.64001394316,35408.44920313939,4.937545932526938,1.0,0.02759668389724313
1565,sp|P31431|SDC4_HUMAN,21628.031449488863,21641.053257070827,3.833265081511487,0.0,1.2711842286880344e+25
1566,sp|Q8NG04|S2610_HUMAN,60020.99773329017,60058.46913238425,6.488882415747995,1.0,0.00848102662382937
1567,sp|Q9UGP8|SEC63_HUMAN,87941.60369257953,87995.85304789996,7.8139275269810815,1.0,0.005755228061748271
1568,sp|O43868|S28A2_HUMAN,71879.18668516744,71925.42778606522,7.2631462985370625,1.0,0.0069422472070327325
1569,sp|Q9HAS3|S28A3_HUMAN,76880.14804762084,76929.39079193892,7.48367064553087,1.0,0.006464514192505153
1570,sp|Q9NR83|S2A4R_HUMAN,41240.93949569438,41266.33643128013,5.364002835720096,1.0,0.013221897315963018
1571,sp|O76082|S22A5_HUMAN,62710.62227440106,62750.8840625206,6.754284890812161,1.0,0.007949007664543217
1572,sp|P31040|SDHA_HUMAN,72645.29049019604,72690.65167776887,7.19737718782305,1.0,0.00711493661306094
1573,sp|P0C874|S31D3_HUMAN,102354.0392976349,102417.48812702,8.458131353350218,1.0,0.004738334256847741
1574,sp|Q5VVP1|S31A6_HUMAN,147724.72417574804,147816.09089521813,9.90960794829708,1.0,0.0006969345657448913
1575,sp|Q8IZD6|S22AF_HUMAN,60501.16533145096,60539.332248561564,6.544358005602474,1.0,0.00829340785566936
1576,sp|Q8IWB4|S31A7_HUMAN,148640.189173424,148732.17674851557,9.92621567258973,1.0,0.0006543995501005978
1577,sp|Q8TB61|S35B2_HUMAN,47483.57420050157,47514.07315290887,5.893183362083145,1.0,0.010822501377287937
1578,sp|Q6T423|S22AP_HUMAN,60967.84271806719,61007.04876237674,6.6935469027052115,1.0,0.008293162085256019
1579,sp|A1A4F0|S66AL_HUMAN,15615.990505057604,15625.74306897827,3.351968995409771,0.0,1.067066312741888e+38
1580,sp|Q9BY50|SC11C_HUMAN,21528.451709699664,21541.78030419444,3.883558980906556,0.0,4.185696276392926e+22
1581,sp|Q9NSD5|S6A13_HUMAN,67963.40573752258,68008.01909591779,7.1443827696746585,1.0,0.007232138721855502
1582,sp|Q96HN2|SAHH3_HUMAN,66678.48097044216,66720.3363528072,6.937536788697856,1.0,0.007838476696450597
1583,sp|O43290|SNUT1_HUMAN,90200.26708213188,90253.6872326139,7.726092602068294,1.0,0.005797294973741404
1584,sp|Q9BQ15|SOSB1_HUMAN,22324.187562744075,22337.3858789642,3.8599257254946093,0.0,1.076214877107077e+24
1585,sp|Q9UPU3|SORC3_HUMAN,135669.79643051163,135753.4110730152,9.596317613006159,1.0,0.001384039034413447
1586,sp|Q15428|SF3A2_HUMAN,49224.34335047744,49254.81826917856,5.828200753034348,1.0,0.010441137394626916
1587,sp|Q9NRH2|SNRK_HUMAN,84223.38294877218,84275.2511364759,7.68267540762054,1.0,0.006149625419729446
1588,sp|Q96SB8|SMC6_HUMAN,126246.37662163054,126324.24610005146,9.389550332297391,1.0,0.002178458265375567
1589,sp|Q02447|SP3_HUMAN,81875.60667771977,81924.30666237781,7.403644367726026,1.0,0.00647867733196787
1590,sp|O60248|SOX15_HUMAN,25235.575027597468,25250.92783770503,4.175887872514487,0.0,8943963968473.768
1591,sp|Q9Y5W9|SNX11_HUMAN,30414.23920290948,30432.88930912866,4.612440474328321,0.0,1921.2301563198375
1592,sp|A8MV23|SERP3_HUMAN,46932.96376707524,46962.03813310802,5.712049862338553,1.0,0.011158524254023661
1593,sp|Q9Y651|SOX21_HUMAN,28561.587932464237,28579.307063177366,4.488663582305874,0.0,210749.0676416459
1594,sp|Q6P435|SMG1L_HUMAN,17641.437206019706,17651.51969227028,3.3909988421357204,0.0,6.622100352323412e+37
1595,sp|B8ZZ34|SHSA8_HUMAN,41968.489243604636,41994.25969552404,5.398120241996663,1.0,0.012928351443601193
1596,sp|Q13596|SNX1_HUMAN,59033.08270212787,59068.64950958802,6.303863417848161,1.0,0.008923166879127751
1597,sp|P35712|SOX6_HUMAN,91863.69189130481,91920.22371628929,8.039362960388395,1.0,0.00564597315596337
1598,sp|Q96Q15|SMG1_HUMAN,410241.2204439951,410430.34963282145,10.218292209150938,1.0,4.942942857671048e-08
1599,sp|Q9GZR1|SENP6_HUMAN,126067.56499467928,126144.73154153736,9.3238826932668,1.0,0.0022857333029850336
1600,sp|Q9NX00|TM160_HUMAN,19645.017560653505,19657.03728310668,3.6891860271690384,0.0,6.415722345874449e+28
1601,sp|Q9P0Z9|SOX_HUMAN,44037.74114358706,44065.1983522526,5.570596750407958,1.0,0.01202365210248977
1602,sp|P54920|SNAA_HUMAN,33211.27964915908,33232.17071924009,4.917551579219123,1.0,0.26224381297201305
1603,sp|Q9P2C4|TM181_HUMAN,69279.6547234949,69323.69363545378,7.046516534454133,1.0,0.007169458805470668
1604,sp|Q86XE0|SNX32_HUMAN,46369.87199653295,46398.164594903246,5.646234942079369,1.0,0.011601278710827443
1605,sp|Q9NRF2|SH2B1_HUMAN,79317.50783061204,79365.46292772377,7.3316521644843,1.0,0.0065226328349652
1606,sp|Q5SQS7|SH24B_HUMAN,51200.26067119781,51231.13001101348,5.85302753587004,1.0,0.010251436483746499
1607,sp|Q99717|SMAD5_HUMAN,52224.72946324349,52257.538782472264,6.119770929489323,1.0,0.010062287092621577
1608,sp|P63302|SELW_HUMAN,9436.911756203403,9447.78222994744,3.074122492685994,0.0,4.87001469421633e+25
1609,sp|Q8NCS4|TM35B_HUMAN,16873.409970927198,16884.108067577512,3.4916869018785937,0.0,5.852278230551443e+33
1610,sp|O15198|SMAD9_HUMAN,52459.86269480059,52492.685523607535,6.11464273532765,1.0,0.010023312234081934
1611,sp|P0C7M3|SFTA3_HUMAN,10519.391695447399,10525.689764542229,2.7127916953075837,0.0,1.2657621682038721e+61
1612,sp|Q9P0V3|SH3B4_HUMAN,107428.05418673236,107494.53026389201,8.645321706864822,1.0,0.004297127728962614
1613,sp|Q68D06|SLN13_HUMAN,101978.99822303664,102043.41664017188,8.562686007670717,1.0,0.004668235676682783
1614,sp|A6NKF7|TM88B_HUMAN,17086.15439790409,17096.574464649417,3.4328322626713783,0.0,1.0769303728740584e+34
1615,sp|Q9H497|TOR3A_HUMAN,46169.33237628375,46198.317541431876,5.72241082290305,1.0,0.01131229754046059
1616,sp|P0C7P3|SLN14_HUMAN,103840.24538288853,103906.32896794616,8.693483917256573,1.0,0.004446543083863751
1617,sp|P0DTU4|TRBR2_HUMAN,35467.4988715946,35489.58677360876,5.021726733921495,1.0,0.02361528280786427
1618,sp|Q6PDA7|SG11A_HUMAN,13833.270532260602,13841.517773670788,3.0358548227185436,0.0,1.663540412889896e+45
1619,sp|Q9NS98|SEM3G_HUMAN,86645.70136890098,86699.73654116089,7.817679138078972,1.0,0.0058127828091572905
1620,sp|Q8IY92|SLX4_HUMAN,199888.6192732537,200006.1959702351,10.232947958048985,1.0,3.349566662569726e-05
1621,sp|O75368|SH3L1_HUMAN,12766.378368404405,12773.825563403045,2.8969266906262954,0.0,1.354434857148325e+53
1622,sp|Q99805|TM9S2_HUMAN,75725.46920921004,75774.74768427972,7.484320626860511,1.0,0.006444668415647807
1623,sp|Q9NTN9|SEM4G_HUMAN,91439.35045346712,91495.80440479913,7.985997469381756,1.0,0.005538964966211089
1624,sp|Q9P283|SEM5B_HUMAN,125831.72397102343,125911.81667266604,9.592564600198866,1.0,0.0018725662439436658
1625,sp|Q9H2E6|SEM6A_HUMAN,114296.1390471945,114367.52307601212,9.01648775929768,1.0,0.0034433886801703874
1626,sp|Q08AF3|SLFN5_HUMAN,100989.94410346009,101053.58725307377,8.501320836701849,1.0,0.004756722214848546
1627,sp|Q9BXW3|SNH12_HUMAN,6983.364413691998,6987.737127318569,2.3298127827131614,,
1628,sp|P48553|TPC10_HUMAN,142098.40717745203,142187.37653386575,9.852186704686359,1.0,0.000882966553201232
1629,sp|O43760|SNG2_HUMAN,24794.148078638173,24809.51728436555,4.154996719301601,0.0,10571600094080.549
1630,sp|Q8TEJ3|SH3R3_HUMAN,92718.2316963294,92775.16221541096,8.037275318026008,1.0,0.005530908081110318
1631,sp|P04279|SEMG1_HUMAN,52099.88169541411,52130.06700301327,5.777871478151266,1.0,0.010491858057453765
1632,sp|P45379|TNNT2_HUMAN,35901.893542981554,35922.873327306756,4.856489738604575,1.0,0.3023249970089252
1633,sp|P23246|SFPQ_HUMAN,76101.62694175905,76148.4431482308,7.293151668800653,1.0,0.006827019134074784
1634,sp|Q99954|SMR3A_HUMAN,14039.129738941585,14047.775689650163,3.09954625374745,0.0,1.5377417689807896e+42
1635,sp|Q86XK3|SFR1_HUMAN,28244.231379810597,28261.174691901044,4.385652601715334,0.0,56962872.21944673
1636,sp|Q8N7X8|SIGL1_HUMAN,21269.34236157301,21282.749872499102,3.9463813730232196,0.0,2.5937545817555605e+21
1637,sp|Q15464|SHB_HUMAN,55008.06044814402,55041.50304684305,6.164151509396032,1.0,0.009809518544150481
1638,sp|Q8WVT3|TPC12_HUMAN,79325.12192949967,79374.15060697818,7.468520010522247,1.0,0.00652513399005312
1639,sp|Q8N9M5|TM102_HUMAN,54140.739152740505,54174.062337980846,6.11628123855743,1.0,0.009621317906131435
1640,sp|Q96B42|TMM18_HUMAN,16254.389183097801,16264.827811547053,3.485715937082327,0.0,9.138434107108367e+34
1641,sp|O15344|TRI18_HUMAN,75202.59132560888,75249.83161002304,7.367169496171524,1.0,0.006882708421657635
1642,sp|Q71RH2|TLC3B_HUMAN,30608.85351425244,30628.795310544716,4.782911667616238,1.0,3.6721206188517925
1643,sp|Q6UX40|TM107_HUMAN,15493.041291550897,15502.805513996846,3.3392439508364604,0.0,1.4328077937465252e+38
1644,sp|Q86YD3|TMM25_HUMAN,39260.554681302354,39284.11101400206,5.120987631386457,1.0,0.014216674423114214
1645,sp|O60784|TOM1_HUMAN,53784.8658992398,53817.69060154806,6.116039166368029,1.0,0.010070657333077996
1646,sp|O14836|TR13B_HUMAN,31795.081011293547,31815.721509253217,4.974826169253729,1.0,0.4179249887877644
1647,sp|Q6ZUK4|TMM26_HUMAN,41645.010322761875,41670.834226553525,5.367742163833354,1.0,0.012589774143616287
1648,sp|Q96RJ3|TR13C_HUMAN,18851.98589297018,18863.240918101354,3.562710923097854,0.0,3.317192820871465e+31
1649,sp|Q6UXF1|TM108_HUMAN,59911.25740060727,59947.45026641705,6.386689508151512,1.0,0.00888643568671744
1650,sp|Q5JXX7|TMM31_HUMAN,19800.497803409395,19812.601808473595,3.6689658704059074,0.0,6.117439895452126e+27
1651,sp|Q7Z7L1|SLN11_HUMAN,102769.54831688681,102834.40104729531,8.587398167685665,1.0,0.004599914696310515
1652,sp|Q96NB2|SFXN2_HUMAN,36207.730360300426,36231.1806911063,5.210539633905011,1.0,0.015282703121931626
1653,sp|Q99962|SH3G2_HUMAN,39937.10940171288,39961.69217253488,5.298268096691917,1.0,0.01397975173964739
1654,sp|Q8IYM2|SLN12_HUMAN,66929.19737505789,66971.68368952253,6.974250666903373,1.0,0.007649305017457718
1655,sp|Q9BVS5|TR61B_HUMAN,52931.713674802886,52964.577863096165,6.118159697604286,1.0,0.010017361854954108
1656,sp|Q6P2H8|TMM53_HUMAN,31609.58917567966,31629.40915034224,4.735462642280863,1.0,8.158404305421998
1657,sp|P14373|TRI27_HUMAN,58451.76161769234,58488.972989621194,6.562723775524443,1.0,0.008973216335823863
1658,sp|Q6S5L8|SHC4_HUMAN,68741.22210729824,68784.14770138112,7.02870128525007,1.0,0.007642780796712144
1659,sp|Q13296|SG2A2_HUMAN,10492.127163350297,10498.690984165816,2.810733574147624,0.0,3.7898130543845487e+58
1660,sp|Q96GM5|SMRD1_HUMAN,58195.85155480102,58231.740020458434,6.370659407189209,1.0,0.008992636307348478
1661,sp|Q96HF1|SFRP2_HUMAN,33467.79314915347,33489.56198631607,5.067338913007239,1.0,0.032798394964293924
1662,sp|Q08170|SRSF4_HUMAN,56645.33108682536,56677.54710221098,5.9766079182685,1.0,0.009811020073582219
1663,sp|Q495Y7|SPDE7_HUMAN,25236.897119889185,25252.858559864373,4.272531648187871,0.0,21296003325.251236
1664,sp|Q6ZMY3|SPOC1_HUMAN,129945.10696629739,130025.82701959134,9.56674160944859,1.0,0.0017689970870026438
1665,sp|Q13247|SRSF6_HUMAN,39563.393504832646,39586.1501631672,5.030311572298468,1.0,0.016134309533051294
1666,sp|A6NJR5|SPDL3_HUMAN,34676.513148081875,34698.195605416884,4.947901557654872,1.0,0.034074532127630695
1667,sp|Q9NPL8|TIDC1_HUMAN,32157.776929094878,32177.13592160222,4.630557653636216,0.8021209989237469,84.09023322446475
1668,sp|Q5VSR9|SPXN1_HUMAN,8257.9148144502,8262.752315545995,2.429691057518819,,
1669,sp|Q5MJ09|SPXN3_HUMAN,15585.142900649387,15594.076132375816,3.21921708528191,0.0,1.2300528074720946e+45
1670,sp|Q5MJ08|SPXN4_HUMAN,11161.537923546797,11167.982513609748,2.7418899391350426,0.0,3.188294951341547e+61
1671,sp|Q5MJ07|SPXN5_HUMAN,8272.0607500244,8276.90708290876,2.430463710123754,,
1672,sp|Q6IQ16|SPOPL_HUMAN,44618.20248087,44646.51385084725,5.723056686462115,1.0,0.01209965361973413
1673,sp|Q14140|SRTD2_HUMAN,33875.380899975076,33896.27382965003,4.921768192245615,1.0,0.3370272976033881
1674,sp|Q8TCT7|SPP2B_HUMAN,64601.39608067287,64642.999658131565,6.8959423032369065,1.0,0.007787475491647395
1675,sp|Q9C004|SPY4_HUMAN,32519.673726703128,32540.921466671425,5.045567364030086,1.0,0.08245516493955748
1676,sp|Q9H9C1|SPE39_HUMAN,56970.24790916771,57004.393408747346,6.145670833236303,1.0,0.009145782572892072
1677,sp|P17947|SPI1_HUMAN,31063.30972640274,31082.43339419106,4.655889957720217,1.8829456123982232e-10,209.6668891403889
1678,sp|A6NHP3|SPE2B_HUMAN,48259.74821235585,48289.64390928332,5.806079166455092,1.0,0.010894107324940705
1679,sp|A2A2V5|SRTM1_HUMAN,11450.715078948095,11457.411814996442,2.7605878382049487,0.0,7.466949975372635e+58
1680,sp|Q9BYN0|SRXN1_HUMAN,14250.404690519506,14258.714816405101,3.0494175660200646,0.0,8.225836600638131e+46
1681,sp|Q01892|SPIB_HUMAN,28800.40835433573,28817.948953031024,4.436028686047481,0.0,1102598.0533524991
1682,sp|Q68D10|SPT2_HUMAN,75552.52814123793,75597.73675054815,7.13349269780791,1.0,0.0069944623427700145
1683,sp|Q13263|TIF1B_HUMAN,88493.41937732566,88548.73893658891,7.996593704274316,1.0,0.0058770867512691624
1684,sp|Q6ZNK6|TIFAB_HUMAN,17876.331423258696,17887.141040102182,3.4906355444645993,0.0,5.824436570697121e+33
1685,sp|Q96CG3|TIFA_HUMAN,21431.268003046906,21444.679119679357,3.9505136953933517,0.0,3.990569208253072e+21
1686,sp|P49788|TIG1_HUMAN,33264.21504737548,33284.5310492678,4.771644466352956,1.0,1.6358541186810724
1687,sp|Q9NQ88|TIGAR_HUMAN,30043.14783878279,30062.02269657115,4.675794527360867,2.5814698252911834e-54,490.8883246762496
1688,sp|Q96MW7|TIGD1_HUMAN,67256.50862555538,67298.25310951524,6.872901732152662,1.0,0.007661141077081234
1689,sp|Q4W5G0|TIGD2_HUMAN,59585.70775637743,59622.41959879417,6.4401053718964585,1.0,0.008768159997093626
1690,sp|Q6B0B8|TIGD3_HUMAN,51993.87297356385,52026.06640462407,6.025852897998413,1.0,0.01006679310087331
1691,sp|Q8IY51|TIGD4_HUMAN,57431.20113711254,57467.022674246386,6.383756220563935,1.0,0.009109396394556166
1692,sp|Q53EQ6|TIGD5_HUMAN,69178.63373429787,69221.22872521126,6.897048088164649,1.0,0.007319187883815629
1693,sp|Q17RP2|TIGD6_HUMAN,58618.92042874413,58655.596230447445,6.474001672532649,1.0,0.008938307345710219
1694,sp|Q6NT04|TIGD7_HUMAN,63196.46339774635,63235.51983984241,6.6294680476813586,1.0,0.008144031201935732
1695,sp|Q495A1|TIGIT_HUMAN,26302.11885377127,26318.476000501345,4.341437685094948,0.0,1452200227.750002
1696,sp|A0A075B700|TJA31_HUMAN,1973.0152891960001,1973.5526929509035,1.5187746076837911,,
1697,sp|A0A075B6Y3|TJA3_HUMAN,2096.1378478807005,2096.816679000087,1.412926451297206,,
1698,sp|A0A075B6Y9|TJA42_HUMAN,2050.1211348169,2050.786912595357,1.407725529015039,,
1699,sp|Q5JTD0|TJAP1_HUMAN,61783.401817802296,61820.376770618364,6.42835386206484,1.0,0.00855931142752285
1700,sp|A0A0J9YXA8|TJB11_HUMAN,1638.8365786366003,1639.0718873876785,1.3934059743511455,,
1701,sp|A0A0J9YX06|TJB12_HUMAN,1633.8100295409,1634.059662986222,1.3925175805036927,,
1702,sp|A0A0J9YWP8|TJB13_HUMAN,1728.8359107004,1729.2066236989313,1.39936032338599,,
1703,sp|A0A0J9YXG5|TJB14_HUMAN,1739.9094099875,1740.2683340942144,1.3999046597935227,,
1704,sp|A0A0J9YXM7|TJB15_HUMAN,1768.885654828,1769.2158894916934,1.4014153832609337,,
1705,sp|A0A0J9YWX3|TJB16_HUMAN,1862.9275200194,1863.3815804902888,1.4027916795716284,,
1706,sp|A0A0A0MTA7|TJB21_HUMAN,1827.9155579875,1828.3885403477652,1.3965778997005083,,
1707,sp|A0A0A0MT94|TJB22_HUMAN,1738.8890088918001,1739.2333202498132,1.4005883474621679,,
1708,sp|A0A0B4J200|TJB23_HUMAN,1754.8839238918,1755.2270905987166,1.4068795849464284,,
1709,sp|A0A0A0MT87|TJB24_HUMAN,1736.9573620832002,1737.3407878406279,1.3808814830439389,,
1710,sp|A0A0A0MTA4|TJB25_HUMAN,1720.9148289556,1721.2826105170577,1.3873183600764307,,
1711,sp|A0A0A0MT70|TJB26_HUMAN,1661.9100779237,1662.1553593361443,1.3928770900341056,,
1712,sp|A0A0A0MT78|TJB27_HUMAN,1717.8311596685,1718.1666028989328,1.400953166524922,,
1713,sp|Q3LXA3|TKFC_HUMAN,58910.03516509873,58946.36868121982,6.427459722236845,1.0,0.008963281154250487
1714,sp|P20366|TKN1_HUMAN,14993.712306415006,15002.699192250655,3.1841331021155437,0.0,2.2152438307950733e+41
1715,sp|Q86UU9|TKN4_HUMAN,12297.363037753903,12304.734400664685,2.9187199904678875,0.0,1.5007437457678587e+52
1716,sp|P35030|TRY3_HUMAN,32508.029141483155,32528.289118923596,4.834942674337091,1.0,1.9421660466289892
1717,sp|Q8NHM4|TRY6_HUMAN,26520.16955309026,26536.720205316753,4.364926858847973,0.0,364354277.06641495
1718,sp|Q96RM1|SPR2F_HUMAN,7799.5352550632015,7804.905363148606,2.657632372088382,0.0,1.931376487966372e+67
1719,sp|Q7Z699|SPRE1_HUMAN,50444.15666539284,50476.20846078659,6.133403497188592,1.0,0.010796890402058418
1720,sp|Q7Z698|SPRE2_HUMAN,47527.31120547932,47557.5322295562,5.952763531080158,1.0,0.01149830536067076
1721,sp|Q9Y4P9|SPEF1_HUMAN,26970.243471613183,26986.450344478944,4.264399408901922,0.0,9682444383.767633
1722,sp|Q2M3C7|SPKAP_HUMAN,186338.99215644825,186451.91158918876,10.295926055566673,1.0,6.085524288611717e-05
1723,sp|Q96PI1|SPRR4_HUMAN,8787.3856415223,8792.773147442549,2.57646057431407,0.0,2.7829875990577365e+68
1724,sp|O75886|STAM2_HUMAN,58127.7218813447,58163.46053298567,6.380828816327848,1.0,0.009174756624330014
1725,sp|Q9NQZ5|STAR7_HUMAN,43085.69687105956,43112.583325507636,5.533635738825442,1.0,0.012485068913950452
1726,sp|O94875|SRBS2_HUMAN,124030.12695387879,124106.15753920765,9.263833146687368,1.0,0.002488794671955425
1727,sp|Q9BX66|SRBS1_HUMAN,142425.7261192749,142511.11551500185,9.640465433626405,1.0,0.0011912505629594287
1728,sp|Q9H0A9|SPC1L_HUMAN,37589.458034345356,37612.26690073274,5.064006997574315,1.0,0.01610895958976606
1729,sp|Q8IUW3|SPA2L_HUMAN,46149.462772461775,46177.85793669323,5.666563815280263,1.0,0.011620072452152767
1730,sp|Q9HBM1|SPC25_HUMAN,26136.52155861829,26152.26133434599,4.205195364191038,0.0,592434567517.7708
1731,sp|Q9BUN1|MENT_HUMAN,36746.296082435954,36768.821210819515,5.092129635042564,1.0,0.018712161270860932
1732,sp|Q8N339|MT1M_HUMAN,6105.222321611498,6109.911522290103,2.6640684028366914,0.0,1.7423862822671147e+72
1733,sp|Q8NGN6|O10G7_HUMAN,34493.91198958435,34516.270385707925,5.063448285695285,1.0,0.01854388348718103
1734,sp|Q8NH19|O10AG_HUMAN,34081.39240429305,34104.20362132352,5.143189101488744,1.0,0.01642832762141441
1735,sp|Q32NB8|PGPS1_HUMAN,62690.75216822264,62729.44247068499,6.57789319540911,1.0,0.008127998660209983
1736,sp|P07202|PERT_HUMAN,102897.1405049851,102961.57555105173,8.56883053256192,1.0,0.004675431065101317
1737,sp|Q9HB21|PKHA1_HUMAN,45524.899384547774,45552.80701096825,5.627267258814046,1.0,0.011932019446569827
1738,sp|O75925|PIAS1_HUMAN,71790.3017313273,71835.12351443237,7.1583812566957885,1.0,0.007224653287216909
1739,sp|Q9NTG1|PKDRE_HUMAN,255285.4404046169,255430.52582149414,10.257802081295468,1.0,1.7319187511819836e-06
1740,sp|Q9H4M7|PKHA4_HUMAN,85348.94119481633,85399.8029379408,7.506328777341753,1.0,0.00599794823920475
1741,sp|Q8WZA1|PMGT1_HUMAN,75204.25750373979,75250.98619492348,7.244052404608437,1.0,0.006701820240694638
1742,sp|Q9Y2H5|PKHA6_HUMAN,117056.21297576491,117126.60229256834,8.860080118548634,1.0,0.0035733890940242165
1743,sp|Q5JS13|RGPS1_HUMAN,62093.82798397332,62132.19833080506,6.589766793024012,1.0,0.00838579017202912
1744,sp|Q8TBF5|PIGX_HUMAN,28769.744571915475,28787.95879320962,4.582393918292956,0.0,11161.754982687698
1745,sp|P01236|PRL_HUMAN,25859.215529866997,25875.33074755346,4.306532995684217,0.0,8166049372.892846
1746,sp|P02812|PRB2_HUMAN,40784.79001479463,40808.599854527536,5.105799910616896,1.0,0.013493777371637797
